"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g2872.t1.CDS10",20.1533225825573,1.19054150055115,0.641769617990781,1.85509171387458,0.063583130866441,0.190714329789057
"g1051.t1.CDS5",68.5336448689805,-0.740398529878486,0.39992283287962,-1.85135348373908,0.0641187164071821,0.191893274527386
"g2380.t1.CDS17",24.3212083660346,-1.16847441791935,0.631187766097692,-1.85123109268011,0.0641363144624619,0.191893274527386
"g1734.t1.CDS14",12.6842816549916,1.68368423086713,0.910536128360168,1.84911304277335,0.0644414914359363,0.192612771089139
"g2402.t1.CDS3",25.5944951990925,-1.74958604666309,0.947910489405055,-1.84572917613898,0.0649315386443002,0.193443429318613
"g2942.t1.CDS2",60.7633203315174,2.7212226243731,1.47459741173952,1.8454003802726,0.0649793178765915,0.193443429318613
"g598.t1.CDS21",10.2323490688947,-1.31606615576124,0.7130609103656,-1.84565741387572,0.0649419643612227,0.193443429318613
"g626.t1.CDS4",4.69294053308292,-2.11759250814721,1.14711473669999,-1.84601630542998,0.0648898379335244,0.193443429318613
"g1653.t1.CDS1",13.3151824307026,-1.77892112084964,0.965544792452741,-1.84240144502328,0.0654164505924609,0.194368197500325
"g2165.t1.CDS2",41.8450805214558,1.21907490291244,0.661687167854691,1.84237349934547,0.0654205354031996,0.194368197500325
"g2078.t1.CDS15",52.6163564073706,-1.75705371052785,0.954281786821633,-1.84123152594158,0.0655876372738662,0.194670385009272
"g3035.t1.CDS7",3.87380589519128,2.84616438413194,1.54671559954321,1.84013427224274,0.0657485267586257,0.194723217978775
"g314.t1.CDS1",51.3388577067365,1.3592109710132,0.738793016836793,1.8397723584784,0.0658016651953804,0.194723217978775
"g493.t1.CDS12",239.077716091638,-1.29546101846787,0.704013756747563,-1.84010753490487,0.0657524512909399,0.194723217978775
"g316.t1.CDS4",1657.63172513317,0.938962777535777,0.511512083274972,1.83566099069261,0.0664078107099701,0.19632179988439
"g2715.t1.CDS11",6.52573455988301,-1.98203868879505,1.08056886787389,-1.83425485197892,0.0666161725703922,0.196742406490136
"g2144.t1.CDS2",483.726517171589,1.22456777611397,0.668151100288745,1.83277072444357,0.0668366745454748,0.197156968322447
"g2530.t1.CDS4",22.4138329247294,-1.15718928353203,0.631509048765574,-1.83241916452981,0.0668889949632756,0.197156968322447
"g2662.t1.CDS16",13.3275605360573,-1.9766854724395,1.0791004062236,-1.83179012911048,0.066982694433326,0.197237864815046
"g1452.t1.CDS1",15.1271130033363,-2.58552431067909,1.41241196960341,-1.83057377473591,0.067164185887549,0.197576859078294
"g1145.t1.CDS6",11.6595138131016,2.77903629796983,1.52294261409025,1.82478070562752,0.0680341286102465,0.199348032355024
"g1714.t1.CDS7",4.99074385075777,2.50007876183768,1.36922752864281,1.82590454072726,0.0678646421174125,0.199348032355024
"g2324.t1.CDS1",5.55729562800319,-2.89481798936995,1.5856847912518,-1.825594850465,0.0679113120597853,0.199348032355024
"g751.t1.CDS12",105.647899107451,-0.921100677512719,0.504696902616187,-1.82505712386589,0.0679924095040019,0.199348032355024
"g1210.t1.CDS19",135.622404653204,-0.826662119523792,0.453561883406841,-1.82260050891949,0.0683639185076689,0.199920810802879
"g2714.t1.CDS3",12.5172304460627,-2.8590922019193,1.56836618840161,-1.82297490411543,0.0683071919175368,0.199920810802879
"g1221.t1.CDS14",71.3143035382294,-1.54525508121818,0.849010312756996,-1.82006632663891,0.068748904846571,0.200849352039492
"g1054.t1.CDS1",14.5227142398953,1.3031365246176,0.717106056182887,1.81721589628474,0.0691840618727598,0.201133742378131
"g1090.t1.CDS8",4.42718805925535,2.67413900338701,1.47093955181926,1.81798021548856,0.0690671567294537,0.201133742378131
"g1577.t1.CDS2",34.3592805084562,1.28188505433113,0.705017539457993,1.81823143764143,0.0690287669265854,0.201133742378131
"g984.t1.CDS1",22.9222,1.405051,0.7730991,1.817426,0.06915187,0.2011337
"g2881.t1.CDS2",19.58789,1.695104,0.9339206,1.815041,0.06951766,0.2019064
"g299.t1.CDS3",42.55046,1.384814,0.7646398,1.811067,0.07013049,0.2034878
"g534.t1.CDS4",15.98441,-1.306236,0.7224392,-1.808091,0.07059236,0.2046285
"g625.t1.CDS1",4.591166,-2.097475,1.161806,-1.805358,0.07101862,0.2053201
"g972.t1.CDS1",5.86355,2.1012,1.163485,1.805954,0.07092558,0.2053201
"g981.t1.CDS6",34.83036,-1.309725,0.7255147,-1.805235,0.07103785,0.2053201
"g313.t1.CDS1",4.838034,2.978184,1.651643,1.803164,0.07136239,0.206058
"g1667.t1.CDS12",7.871019,2.568676,1.424932,1.802666,0.07144074,0.2060844
"g2448.t1.CDS3",10.04867,2.066893,1.147155,1.801756,0.07158374,0.206297
"g1847.t1.CDS1",10.98881,2.690983,1.494351,1.80077,0.07173907,0.2065447
"g1242.t1.CDS4",336.2192,0.9693235,0.5390638,1.798161,0.07215147,0.2075313
"g1133.t1.CDS2",16.57922,-1.823228,1.014343,-1.797448,0.07226456,0.207656
"g2547.t1.CDS22",7.081135,-2.505917,1.396496,-1.794432,0.07274425,0.2088328
"g846.t1.CDS1",7.138794,-1.720248,0.9592197,-1.793383,0.07291172,0.2091119
"g1026.t1.CDS6",4.64465,2.011777,1.12286,1.791654,0.07318848,0.2094017
"g249.t1.CDS1",16.7036,2.211476,1.234473,1.791433,0.07322379,0.2094017
"g1059.t1.CDS1",51.05899,2.254002,1.260722,1.787866,0.07379759,0.210638
"g1365.t1.CDS4",21.77632,1.883903,1.054997,1.785694,0.0741488,0.2113918
"g2013.t1.CDS1",201.0725,0.7859742,0.4403421,1.784917,0.07427473,0.2113918
"g599.t1.CDS1",185.8375,-2.298647,1.287542,-1.785299,0.07421289,0.2113918
"g263.t1.CDS2",14.56341,2.037793,1.143031,1.782798,0.07461922,0.2121695
"g2863.t1.CDS8",248.197,-0.9241981,0.5186563,-1.781909,0.07476412,0.2123087
"g467.t1.CDS8",6.472834,1.794714,1.007348,1.781623,0.07481081,0.2123087
"g1792.t1.CDS7",38.26094,1.111841,0.6248226,1.779451,0.07516588,0.2127856
"g2145.t1.CDS12",63.78501,-0.935083,0.5253912,-1.779784,0.07511125,0.2127856
"g2305.t1.CDS3",3.761787,-3.134347,1.761578,-1.779283,0.0751933,0.2127856
"g1039.t1.CDS6",16.9568,-1.336217,0.7520829,-1.776689,0.07561949,0.2131214
"g1346.t1.CDS1",3.71589,3.009991,1.694162,1.776684,0.07562018,0.2131214
"g1734.t1.CDS9",12.16626,1.872835,1.053589,1.777577,0.07547342,0.2131214
"g2137.t1.CDS1",13.67762,1.804636,1.014912,1.778121,0.07538395,0.2131214
"g2313.t1.CDS8",4.672456,2.842032,1.599937,1.77634,0.07567696,0.2131214
"g299.t1.CDS2",12.70816,1.484305,0.835782,1.775948,0.07574149,0.2131214
"g236.t1.CDS7",859.0881,-1.647892,0.9283563,-1.775064,0.07588733,0.2133301
"g1792.t1.CDS10",47.85863,-1.040799,0.5876171,-1.77122,0.07652417,0.2149174
"g1622.t1.CDS5",20.84891,2.584844,1.459784,1.770703,0.07661014,0.2149561
"g2344.t1.CDS4",12.03152,1.668772,0.9428858,1.769856,0.0767511,0.2150411
"g399.t1.CDS3",388.0064,-1.050428,0.5935787,-1.769653,0.07678491,0.2150411
"g1471.t1.CDS11",5.084214,2.312493,1.307654,1.768429,0.07698928,0.2154108
"g1655.t1.CDS5",5.534547,-2.569764,1.455218,-1.765897,0.07741315,0.2162555
"g1730.t1.CDS3",5.410822,2.568435,1.454936,1.765325,0.07750911,0.2162555
"g2004.t1.CDS1",9.880464,-2.563284,1.455419,-1.7612,0.07820454,0.2179915
"g296.t1.CDS15",9.802898,1.627008,0.9243909,1.760087,0.07839309,0.2183127
"g2156.t1.CDS3",5.509458,2.231971,1.271243,1.755739,0.07913301,0.2200346
"g230.t1.CDS6",5.424557,-1.87369,1.067273,-1.755585,0.07915924,0.2200346
"g2118.t1.CDS6",14.31918,2.366477,1.349299,1.753856,0.07945511,0.220651
"g1798.t1.CDS5",7.563784,2.663061,1.520959,1.750909,0.07996152,0.2216438
"g976.t1.CDS3",59.32241,-1.140808,0.6515172,-1.751002,0.07994554,0.2216438
"g395.t1.CDS4",198.5304,0.9445163,0.5396322,1.750296,0.08006717,0.2217302
"g1394.t1.CDS1",6.739239,3.986245,2.278949,1.749159,0.08026347,0.2220672
"g120.t1.CDS5",18.60246,-2.399787,1.374055,-1.7465,0.08072419,0.2231345
"g976.t1.CDS1",40.53234,1.155481,0.6618832,1.745748,0.08085482,0.2232883
"g2119.t1.CDS1",578.873,0.6336164,0.3631768,1.74465,0.08104583,0.2236084
"g2303.t1.CDS22",3.761111,-2.067847,1.186558,-1.742728,0.0813812,0.2240872
"g2364.t1.CDS12",11.30401,2.82578,1.621191,1.743027,0.08132883,0.2240872
"g2415.t1.CDS4",3.835922,-3.30533,1.89704,-1.742362,0.08144521,0.2240872
"g271.t1.CDS2",4.058264,-4.352864,2.500651,-1.740692,0.08173757,0.2241296
"g288.t1.CDS4",4.976203,-2.844601,1.634303,-1.740559,0.0817609,0.2241296
"g493.t1.CDS6",4.1539,-2.016584,1.158269,-1.741033,0.08167776,0.2241296
"g534.t1.CDS3",14.92409,-1.085264,0.6237794,-1.73982,0.08189071,0.2242766
"g1890.t1.CDS3",4.191063,2.678233,1.541257,1.737694,0.08226474,0.2250939
"g2453.t1.CDS6",7.949035,-2.194876,1.263858,-1.736648,0.08244937,0.2253919
"g2079.t1.CDS7",4.457352,-3.306433,1.906774,-1.734046,0.08290994,0.226443
"g1769.t1.CDS6",33.8749,1.451919,0.8388906,1.730761,0.08349436,0.2278302
"g1897.t1.CDS1",26.74185,1.478583,0.8548933,1.729553,0.08371017,0.2282099
"g1633.t1.CDS8",78.91744,0.9598881,0.5552414,1.728776,0.08384917,0.2283797
"g1694.t1.CDS2",8.264503,2.45618,1.426034,1.722385,0.08499986,0.2306696
"g2144.t1.CDS3",68.11371,1.483844,0.8614481,1.7225,0.08497904,0.2306696
"g2716.t1.CDS6",4.082893,-2.595563,1.5064,-1.723024,0.08488413,0.2306696
"g1735.t1.CDS3",43.46646,1.623381,0.9468195,1.714562,0.08642552,0.2343249
"g1759.t1.CDS2",28.96448,1.699857,0.9920622,1.713458,0.08662822,0.2346608
"g317.t1.CDS3",7.771074,2.379207,1.390222,1.711386,0.08700989,0.2354804
"g2088.t1.CDS15",8.318726,2.308418,1.349309,1.710815,0.08711529,0.2355515
"g1019.t1.CDS2",4.640376,-2.553225,1.492974,-1.71016,0.0872363,0.2356647
"g2413.t1.CDS1",5.481787,-2.57505,1.507182,-1.70852,0.08753987,0.2362704
"g1478.t1.CDS9",5.64149,3.128961,1.836011,1.704217,0.08834057,0.2382155
"g493.t1.CDS2",20.54385,-1.502354,0.8820602,-1.703233,0.08852442,0.2384952
"g1471.t1.CDS8",4.931021,2.068612,1.215526,1.701824,0.08878833,0.2389899
"g1798.t1.CDS8",19.744,1.66249,0.979271,1.697682,0.08956786,0.240653
"g1460.t1.CDS2",7.210995,-2.30321,1.360058,-1.693465,0.09036699,0.2422055
"g352.t1.CDS12",5.298846,-1.843369,1.088596,-1.693345,0.09038975,0.2422055
"g1714.t1.CDS4",19.3638,-2.000872,1.18272,-1.691754,0.09069283,0.242799
"g2323.t1.CDS1",88.57707,1.617821,0.9568853,1.690716,0.09089103,0.243111
"g1658.t1.CDS3",5.057274,-2.736884,1.619596,-1.689856,0.0910555,0.2431789
"g2529.t1.CDS9",417.5096,0.5840834,0.3457542,1.689303,0.09116146,0.2431789
"g284.t1.CDS1",16.1431,1.347134,0.79743,1.689345,0.09115334,0.2431789
"g2867.t1.CDS1",10.5261,-1.671545,0.9910599,-1.686623,0.0916758,0.244332
"g2943.t1.CDS4",7.810369,1.75783,1.043248,1.684959,0.09199639,0.2445297
"g2326.t1.CDS1",5.211994,2.705843,1.607481,1.683281,0.09232066,0.2451727
"g1154.t1.CDS14",83.50775,-1.62402,0.9653327,-1.682342,0.09250245,0.2452591
"g959.t1.CDS8",4.391744,2.453421,1.458406,1.682262,0.09251797,0.2452591
"g1734.t1.CDS17",15.49629,1.704221,1.014803,1.679361,0.09308166,0.2456597
"g1742.t1.CDS13",208.8988,-0.7981827,0.4751169,-1.679971,0.09296293,0.2456597
"g1998.t1.CDS3",145.4471,-0.878932,0.5229602,-1.680686,0.09282387,0.2456597
"g269.t1.CDS1",8.871726,-2.248622,1.338945,-1.679398,0.09307452,0.2456597
"g2911.t1.CDS2",6.608003,2.198338,1.309017,1.679381,0.09307784,0.2456597
"g2014.t1.CDS2",5.032731,2.178596,1.29786,1.678606,0.0932289,0.2458303
"g1935.t1.CDS3",22.87592,1.424131,0.848625,1.678163,0.09331537,0.2458406
"g1798.t1.CDS13",17.36531,1.932947,1.152995,1.676457,0.09364862,0.2465004
"g1046.t1.CDS5",4.070951,2.28702,1.365722,1.674587,0.09401523,0.2472468
"g2408.t1.CDS3",6.21976,-2.255844,1.348396,-1.672984,0.09433051,0.247857
"g759.t1.CDS1",9.517994,-2.099606,1.255498,-1.672329,0.09445944,0.2479769
"g1909.t1.CDS1",13.87619,1.707327,1.021765,1.670958,0.09473003,0.2479909
"g2313.t1.CDS3",96.7008,1.472714,0.8813097,1.671052,0.09471146,0.2479909
"g956.t1.CDS9",3.889472,2.58903,1.549702,1.670663,0.09478818,0.2479909
"g1246.t1.CDS5",13.09636,-1.238266,0.7417234,-1.669445,0.09502921,0.2483775
"g3047.t1.CDS1",9.152234,-2.289311,1.377474,-1.661963,0.09652015,0.2519949
"g396.t1.CDS1",7.357085,2.200681,1.324393,1.661652,0.09658252,0.2519949
"g2667.t1.CDS2",20.42919,-1.444114,0.8693986,-1.661049,0.09670353,0.2520897
"g2119.t1.CDS17",16.91252,-1.230733,0.7417549,-1.659219,0.09707177,0.2523525
"g252.t1.CDS5",3.956849,2.573942,1.551542,1.658958,0.09712433,0.2523525
"g2617.t1.CDS14",83.69978,1.354893,0.8167599,1.658863,0.09714342,0.2523525
"g956.t1.CDS12",102.9814,1.603628,0.966459,1.659282,0.0970589,0.2523525
"g2416.t1.CDS5",4.652336,2.513567,1.520294,1.653343,0.09826116,0.2550335
"g2748.t1.CDS7",4.855127,2.300997,1.393561,1.651164,0.09870513,0.2559627
"g1090.t1.CDS7",4.052079,2.04556,1.241999,1.646991,0.09955996,0.2579547
"g2802.t1.CDS1",15.05992,2.279723,1.387015,1.643618,0.1002551,0.25953
"g1624.t1.CDS4",9.664569,1.507001,0.9182623,1.641144,0.1007675,0.2604035
"g3.t1.CDS1",9.568015,-1.801765,1.097781,-1.641279,0.1007394,0.2604035
"g1047.t1.CDS2",25.10174,0.9757491,0.5959748,1.637232,0.101582,0.2620533
"g1627.t1.CDS9",6.473205,2.036418,1.243528,1.637613,0.1015024,0.2620533
"g674.t1.CDS1",65.99897,-1.559355,0.952904,-1.636424,0.1017509,0.2622617
"g1138.t1.CDS1",17.7746,1.793834,1.097378,1.634654,0.1021215,0.2629894
"g936.t1.CDS1",13.79285,-1.65218,1.011363,-1.633617,0.1023393,0.2633224
"g751.t1.CDS10",4.260745,1.800785,1.103694,1.631598,0.1027643,0.2641876
"g2625.t1.CDS2",38.97654,1.037042,0.6360321,1.630487,0.1029986,0.2645616
"g993.t1.CDS1",11.9836,2.682414,1.646773,1.628891,0.1033361,0.2649713
"g830.t1.CDS1",53.50199,-2.0148,1.238803,-1.626409,0.1038627,0.2660924
"g1293.t1.CDS5",173.5117,1.146986,0.7059317,1.624783,0.1042088,0.2667495
"g1478.t1.CDS12",4.284434,2.676866,1.648864,1.62346,0.104491,0.2671446
"g287.t1.CDS6",30.67311,-1.56026,0.9612137,-1.623219,0.1045427,0.2671446
"g390.t1.CDS2",1397.274,-0.9650521,0.5949138,-1.622171,0.1047667,0.2674875
"g281.t1.CDS3",7.439768,-1.40452,0.8667595,-1.620426,0.1051408,0.2682126
"g1719.t1.CDS8",3.950694,-3.827416,2.363878,-1.619126,0.1054201,0.268695
"g1230.t1.CDS1",20.58966,1.41133,0.8730046,1.616635,0.1059572,0.2692919
"g136.t1.CDS3",6.502789,-1.476986,0.913772,-1.616362,0.1060161,0.2692919
"g1627.t1.CDS7",4.04985,1.974475,1.221034,1.617052,0.1058671,0.2692919
"g309.t1.CDS23",7.074915,-1.683893,1.041579,-1.616673,0.1059489,0.2692919
"g123.t1.CDS1",61.74947,-1.179662,0.7304447,-1.614992,0.1063125,0.2698145
"g1472.t1.CDS2",5.747435,-2.154032,1.334136,-1.614552,0.1064079,0.2698264
"g1076.t1.CDS1",271.5348,-1.892818,1.172857,-1.613853,0.1065594,0.2699807
"g2366.t1.CDS3",4.289324,-2.147157,1.331535,-1.612542,0.106844,0.2702417
"g549.t1.CDS19",5.183216,2.151795,1.334326,1.612645,0.1068216,0.2702417
"g2114.t1.CDS10",156.4407,1.298763,0.8070058,1.609361,0.1075375,0.2715345
"g567.t1.CDS1",202.0302,-1.723836,1.071045,-1.609489,0.1075095,0.2715345
"g1051.t1.CDS4",8.51343,1.407502,0.8753632,1.607906,0.1078557,0.2716488
"g125.t1.CDS3",11.98349,-1.251498,0.778164,-1.608271,0.1077759,0.2716488
"g1755.t1.CDS1",12.66357,1.913047,1.190114,1.607448,0.1079561,0.2716488
"g2380.t1.CDS16",32.80235,-0.9575899,0.5956795,-1.607559,0.1079318,0.2716488
"g265.t1.CDS6",134.0568,1.152935,0.7180297,1.605693,0.1083414,0.2721792
"g664.t1.CDS4",4.336543,3.711327,2.315519,1.602806,0.1089776,0.2735465
"g1769.t1.CDS3",5.388059,1.707293,1.06607,1.601483,0.10927,0.2740496
"g2283.t1.CDS5",4.408898,-2.616598,1.635563,-1.599815,0.1096397,0.2742835
"g2547.t1.CDS10",5.204277,2.551337,1.594453,1.600133,0.1095691,0.2742835
"g475.t2.CDS1",3.786175,-2.04472,1.277962,-1.599985,0.1096019,0.2742835
"g1099.t1.CDS2",4.156417,2.464397,1.541195,1.599017,0.1098168,0.2744958
"g1184.t1.CDS1",623.3652,0.9109706,0.5703342,1.597258,0.1102083,0.2752434
"g2114.t1.CDS4",5.424751,2.295506,1.437841,1.596495,0.1103783,0.275437
"g2415.t1.CDS2",32.2378,-1.414799,0.8880283,-1.593191,0.1111173,0.2770489
"g640.t1.CDS2",4.350867,2.812395,1.767687,1.591003,0.111609,0.2780418
"g2750.t1.CDS9",35.77934,-1.360383,0.8555463,-1.590075,0.1118179,0.2783294
"g2932.t1.CDS8",26.45137,1.350407,0.8498607,1.588975,0.112066,0.2784813
"g294.t1.CDS1",65.9931,1.222331,0.7691972,1.589099,0.112038,0.2784813
"g1909.t1.CDS10",18.0953,-1.022377,0.6436744,-1.588345,0.1122083,0.2785038
"g1935.t1.CDS2",7.422773,1.958796,1.233737,1.587693,0.1123558,0.2785038
"g1359.t1.CDS5",17.95492,1.033527,0.6517106,1.585868,0.1127694,0.2792209
"g1460.t1.CDS1",8.985731,-2.528645,1.596014,-1.58435,0.113114,0.2792209
"g1770.t1.CDS4",5.12916,1.676836,1.057638,1.585454,0.1128633,0.2792209
"g2071.t1.CDS1",3.951216,-2.711729,1.711473,-1.584442,0.1130932,0.2792209
"g2380.t1.CDS2",27.09339,-1.007718,0.6360164,-1.584422,0.1130977,0.2792209
"g298.t1.CDS2",5.068395,-3.19879,2.020953,-1.582812,0.1134642,0.2798534
"g758.t1.CDS2",8.404773,-2.542419,1.60718,-1.581913,0.1136695,0.2801275
"g277.t1.CDS1",13.98681,1.972742,1.247821,1.580949,0.1138897,0.2804381
"g1612.t1.CDS6",16.93962,-1.26697,0.8023862,-1.579002,0.1143356,0.2813033
"g2312.t1.CDS1",18.79434,1.382802,0.8764934,1.577653,0.1146454,0.2818326
"g1688.t1.CDS3",9.419851,1.665483,1.056164,1.576916,0.1148147,0.2820161
"g610.t1.CDS1",59.07467,-1.001038,0.6358215,-1.574402,0.1153946,0.2832067
"g2288.t1.CDS1",32.37141,-0.8606135,0.5473008,-1.572469,0.1158418,0.2838364
"g2934.t1.CDS2",8.606723,3.551065,2.258162,1.572546,0.1158239,0.2838364
"g2545.t1.CDS1",66.5114,-0.792566,0.5066619,-1.56429,0.1177495,0.288211
"g604.t1.CDS1",156.8632,0.8054833,0.5150196,1.563986,0.1178209,0.288211
"g1113.t1.CDS4",4.150921,1.94832,1.247188,1.562171,0.1182477,0.2890177
"g1761.t1.CDS3",16.63328,1.075114,0.6884718,1.561594,0.1183836,0.2891124
"g2746.t1.CDS11",4.613941,-2.238216,1.433905,-1.560924,0.1185417,0.2892611
"g1181.t1.CDS2",12.64507,-1.34789,0.863969,-1.560113,0.1187331,0.289491
"g1159.t1.CDS3",23.7798,2.2322,1.432798,1.557931,0.1192496,0.2905124
"g2549.t1.CDS9",14.47769,-0.9884583,0.6356796,-1.554963,0.1199549,0.2919916
"g1907.t1.CDS2",5.418983,1.973511,1.271415,1.552216,0.1206104,0.2926302
"g2336.t1.CDS2",4.089943,2.252258,1.450563,1.552678,0.1205,0.2926302
"g992.t1.CDS3",12.87797,-1.640016,1.056522,-1.552279,0.1205955,0.2926302
"g523.t1.CDS3",13.77279,2.026839,1.30681,1.550982,0.1209059,0.2931083
"g1759.t1.CDS4",26.16108,1.224898,0.7904465,1.549628,0.1212309,0.2934182
"g1798.t1.CDS3",4.634867,2.576035,1.663001,1.549028,0.1213751,0.2934986
"g1817.t1.CDS13",275.2621,0.7237649,0.467719,1.547435,0.1217583,0.2935015
"g2585.t1.CDS1",2061.588,-1.596648,1.031666,-1.54764,0.1217089,0.2935015
"g578.t1.CDS1",299.0599,0.6582014,0.4251919,1.54801,0.1216198,0.2935015
"g905.t1.CDS2",5.626737,2.570935,1.660093,1.548669,0.1214613,0.2934986
"g1703.t1.CDS1",6.888083,1.858393,1.205448,1.541662,0.1231558,0.2963903
"g475.t2.CDS5",7.288068,-1.592489,1.03296,-1.541675,0.1231525,0.2963903
"g1789.t1.CDS3",10.99727,2.036153,1.321483,1.540809,0.1233634,0.2964439
"g2712.t1.CDS1",47.01071,1.877773,1.218821,1.540647,0.1234028,0.2964439
"g807.t1.CDS1",16.00879,-1.046164,0.6791758,-1.540343,0.1234768,0.2964439
"g1244.t1.CDS5",15.16194,-1.237636,0.8039686,-1.539409,0.1237045,0.2965122
"g2227.t1.CDS1",110.8873,1.580646,1.026643,1.539626,0.1236516,0.2965122
"g3030.t1.CDS6",4.83751,-2.487597,1.617467,-1.537958,0.1240589,0.2971226
"g1348.t1.CDS1",7.76334,1.579267,1.028196,1.535959,0.1245483,0.2978156
"g1088.t1.CDS2",8.413985,1.838497,1.197751,1.534957,0.1247944,0.2981646
"g1732.t1.CDS18",6.376513,-1.600919,1.046086,-1.53039,0.1259203,0.2995229
"g1759.t1.CDS5",16.92082,1.591213,1.039871,1.530202,0.1259666,0.2995229
"g2299.t1.CDS1",10.478,1.54427,1.008128,1.531819,0.1255672,0.2995229
"g2399.t1.CDS1",19.35509,1.896933,1.23939,1.530537,0.1258839,0.2995229
"g2402.t1.CDS2",7.597708,-1.668646,1.08948,-1.531598,0.1256217,0.2995229
"g2853.t1.CDS10",6.4201,1.721931,1.125249,1.530267,0.1259507,0.2995229
"g1708.t1.CDS5",18.25375,-1.180797,0.7725557,-1.528429,0.1264059,0.3003276
"g483.t1.CDS1",12.67182,-1.138923,0.7455671,-1.527592,0.1266138,0.3005815
"g2706.t1.CDS1",19.25514,1.961631,1.284666,1.526958,0.1267714,0.300716
"g1904.t1.CDS5",59.42106,-1.1066,0.7251292,-1.526073,0.1269918,0.3009988
"g1803.t1.CDS8",11.38612,1.291883,0.8471243,1.525022,0.1272536,0.3013796
"g1063.t1.CDS1",11.82146,2.171703,1.425609,1.523351,0.1276708,0.3016721
"g1420.t1.CDS1",6.979219,2.244523,1.473451,1.52331,0.1276812,0.3016721
"g1993.t1.CDS13",58.05298,-0.8742827,0.5757347,-1.518551,0.1288754,0.3042523
"g1885.t1.CDS1",3.965692,-2.784506,1.834184,-1.518117,0.1289848,0.3042693
"g2014.t1.CDS3",25.40909,-1.159742,0.7646895,-1.516619,0.129363,0.3049198
"g394.t1.CDS1",692.6991,-0.9786526,0.6458816,-1.51522,0.1297168,0.3055118
"g240.t1.CDS10",19.38792,-1.324252,0.8753804,-1.512773,0.1303373,0.3067305
"g271.t1.CDS1",242.3083,-1.884137,1.24733,-1.510536,0.1309067,0.3078272
"g992.t1.CDS2",6.193774,-1.886103,1.249376,-1.509636,0.1311364,0.3081239
"g1573.t1.CDS1",4.658101,-3.087963,2.04633,-1.509025,0.1312924,0.3082472
"g1337.t1.CDS3",7.494619,-2.860433,1.899946,-1.505534,0.1321869,0.3098586
"g2661.t1.CDS6",3.910281,-2.014866,1.338262,-1.505584,0.1321739,0.3098586
"g1478.t1.CDS8",3.970554,2.534846,1.687245,1.502358,0.1330047,0.3115304
"g1681.t1.CDS1",202.895,0.8540475,0.5687329,1.501667,0.1331831,0.3117028
"g1772.t1.CDS11",5.491688,1.539062,1.026043,1.499997,0.1336151,0.3117337
"g2669.t1.CDS1",27.93102,-1.13173,0.7544582,-1.500056,0.1335998,0.3117337
"g572.t1.CDS6",77.18739,-1.451395,0.967459,-1.500213,0.1335591,0.3117337
"g633.t1.CDS7",42.09443,1.303248,0.8686063,1.50039,0.1335133,0.3117337
"g1769.t1.CDS7",27.21748,1.708381,1.139525,1.499205,0.1338205,0.3119684
"g1074.t1.CDS8",173.5885,-0.9454613,0.63098,-1.498401,0.134029,0.31221
"g2224.t1.CDS5",5.329755,-1.514292,1.012063,-1.496243,0.1345904,0.3132727
"g291.t1.CDS11",102.1984,0.9644844,0.6451925,1.494878,0.1349462,0.3138553
"g2320.t1.CDS1",9.877283,1.737498,1.162952,1.49404,0.1351651,0.314119
"g2730.t1.CDS1",6.819017,-1.671175,1.119358,-1.492977,0.1354433,0.31452
"g2943.t1.CDS5",4.073889,2.168232,1.454395,1.490813,0.1360105,0.3155017
"g759.t1.CDS2",8.457512,2.369376,1.589592,1.490556,0.136078,0.3155017
"g1197.t1.CDS3",5.02958,2.36549,1.589194,1.488485,0.1366231,0.316519
"g1380.t1.CDS1",19.1594,1.81665,1.221084,1.487736,0.1368205,0.3167298
"g808.t1.CDS2",62.39801,-0.9364733,0.6306745,-1.484876,0.1375767,0.318233
"g462.t1.CDS2",96.13498,0.6896784,0.4655152,1.481538,0.1384632,0.320035
"g1734.t1.CDS11",4.955302,2.170326,1.467235,1.479195,0.1390883,0.3211193
"g2918.t1.CDS8",4.571925,2.469489,1.669735,1.478971,0.1391481,0.3211193
"g1101.t1.CDS4",27.11437,1.44635,0.9790975,1.477228,0.1396145,0.3219461
"g2359.t1.CDS3",216.2583,1.07196,0.7267373,1.475031,0.1402043,0.3230559
"g1113.t1.CDS2",27.74304,1.19604,0.811617,1.473651,0.1405756,0.3234109
"g2145.t1.CDS13",22.19391,-1.010579,0.6857348,-1.473717,0.1405578,0.3234109
"g2664.t1.CDS2",5.698956,-1.527202,1.036824,-1.472962,0.1407614,0.3235882
"g811.t1.CDS1",25.48497,1.886239,1.282475,1.47078,0.1413506,0.3244416
"g2111.t1.CDS4",4.409461,2.457809,1.675499,1.466911,0.1424002,0.3261395
"g2177.t1.CDS3",228.7244,1.21557,0.8286846,1.466867,0.1424121,0.3261395
"g600.t1.CDS1",16.20592,1.850916,1.261837,1.466842,0.142419,0.3261395
"g975.t1.CDS1",4.124396,-2.475139,1.690794,-1.463892,0.1432234,0.3277295
"g2170.t1.CDS5",9.428926,1.598093,1.092564,1.4627,0.1435496,0.3278404
"g2265.t1.CDS4",21.88084,-1.567309,1.071659,-1.462507,0.1436022,0.3278404
"g2866.t1.CDS3",4.898126,-1.544888,1.055937,-1.46305,0.1434536,0.3278404
